module_id,step,step_option,step_option_component,sub_step,sub_step_option,sub_step_option_component,sub_sub_step,sub_sub_step_option,sub_sub_step_option_component,essential,identifier
M00975,3,1,1,,,,,,,1,K00600
M00975,4,1,1,,,,,,,1,K01752
M00975,4,2,1,,,,,,,1,K01754
M00976,1,1,1,,,,,,,1,K00512
M00976,2,1,1,,,,,,,1,K00070
M00976,3,1,1,,,,,,,1,K04119
M00976,3,2,1,,,,,,,1,K10207
M00976,3,3,1,,,,,,,1,K13368
M00976,3,4,1,,,,,,,1,K13369
M00976,3,5,1,,,,,,,1,K13370
M00976,4,1,1,,,,,,,1,K12343
M00976,4,2,1,,,,,,,1,K12344
M00976,4,3,1,,,,,,,1,K12345
M00977,1,1,1,,,,,,,1,K00512
M00977,2,1,1,,,,,,,1,K00070
M00977,3,1,1,,,,,,,1,K12343
M00977,4,1,1,,,,,,,1,K13369
M00977,4,2,1,,,,,,,1,K00089
M00977,4,3,1,,,,,,,1,K00037
M00977,5,1,1,,,,,,,1,K04119
M00977,5,2,1,,,,,,,1,K10207
M00978,1,1,1,,,,,,,1,K01915
M00978,2,1,1,,,,,,,1,K01955
M00978,2,1,2,,,,,,,1,K01956
M00978,3,1,1,,,,,,,1,K00611
M00978,4,1,1,,,,,,,1,K01940
M00978,5,1,1,,,,,,,1,K01755
M00978,6,1,1,,,,,,,1,K27542
M00978,6,2,1,,,,,,,1,K27545
M00979,1,1,1,,,,,,,1,K27776
M00979,2,1,1,,,,,,,1,K08233
M00979,3,1,1,,,,,,,1,K12694
M00979,4,1,1,,,,,,,1,K22326
M00979,5,1,1,,,,,,,1,K27777
M00979,6,1,1,,,,,,,1,K27778
M00979,7,1,1,,,,,,,1,K21026
M00979,8,1,1,,,,,,,1,K27779
M00980,1,1,1,,,,,,,1,K27780
M00980,2,1,1,,,,,,,1,K27781
M00980,3,1,1,,,,,,,1,K27782
M00980,4,1,1,,,,,,,1,K27783
M00980,5,1,1,,,,,,,1,K27784
M00981,1,1,1,,,,,,,1,K01593
M00981,2,1,1,,,,,,,1,K01757
M00981,3,1,1,,,,,,,1,K12693
M00981,4,1,1,,,,,,,1,K23493
M00982,1,1,1,,,,,,,1,K01659
M00982,2,1,1,,,,,,,1,K01720
M00982,2,2,1,1,1,1,,,,1,K20455
M00982,2,2,1,2,1,1,,,,1,K09788
M00982,3,1,1,,,,,,,1,K01682
M00982,3,2,1,,,,,,,1,K27802
M00982,4,1,1,,,,,,,1,K03417
M00982,4,2,1,,,,,,,1,K01637
M00982,5,1,1,,,,,,,1,K00239
M00982,5,1,2,,,,,,,1,K00240
M00982,5,1,3,,,,,,,1,K00241
M00982,5,1,4,1,1,1,,,,1,K00242
M00982,5,1,4,1,2,1,,,,1,K18859
M00982,5,1,4,1,3,1,,,,1,K18860
M00982,5,2,1,,,,,,,1,K00244
M00982,5,2,2,,,,,,,1,K00245
M00982,5,2,3,,,,,,,1,K00246
M00982,5,2,4,,,,,,,0,K00247
M00982,6,1,1,,,,,,,1,K01676
M00982,6,2,1,,,,,,,1,K01679
M00982,6,3,1,,,,,,,1,K01677
M00982,6,3,2,,,,,,,1,K01678
M00982,7,1,1,,,,,,,1,K00024
M00982,7,2,1,,,,,,,1,K00116
M00983,1,1,1,,,,,,,1,K05294
M00983,2,1,1,,,,,,,1,K23362
M00983,3,1,1,,,,,,,1,K23553
M00983,4,1,1,,,,,,,1,K23552
M00984,1,1,1,,,,,,,1,K16937
M00984,1,1,2,,,,,,,1,K16936
M00984,1,2,1,,,,,,,1,K05908
M00984,1,3,1,,,,,,,1,K19713
M00984,2,1,1,,,,,,,1,K27925
M00985,1,1,1,,,,,,,1,K17229
M00985,1,1,2,,,,,,,1,K17230
M00986,1,1,1,,,,,,,1,K18367
M00986,1,2,1,1,1,1,,,,1,K17219
M00986,1,2,1,1,1,2,,,,1,K17220
M00986,1,2,1,1,1,3,,,,1,K17221
M00987,1,1,1,,,,,,,1,K13811
M00987,2,1,1,,,,,,,1,K05907
M00987,3,1,1,,,,,,,1,K00392
M00988,1,1,1,,,,,,,1,K01495
M00988,1,2,1,,,,,,,1,K09007
M00988,1,3,1,,,,,,,1,K22391
M00988,2,1,1,,,,,,,1,K01737
M00988,3,1,1,,,,,,,1,K10026
M00988,4,1,1,,,,,,,1,K06920
M00988,5,1,1,,,,,,,1,K06879
M00988,5,2,1,,,,,,,1,K09457
M00989,1,1,1,,,,,,,1,K03181
M00989,1,2,1,,,,,,,1,K18240
M00989,2,1,1,,,,,,,1,K03179
M00989,3,1,1,,,,,,,1,K03182
M00989,3,1,2,,,,,,,1,K03186
M00989,4,1,1,,,,,,,1,K24844
M00989,4,1,2,,,,,,,1,K24845
M00989,4,1,3,,,,,,,1,K24843
M00989,5,1,1,,,,,,,1,K00568
M00989,6,1,1,,,,,,,1,K03183
M00990,1,1,1,,,,,,,1,K17486
M00990,2,1,1,,,,,,,1,K20034
M00990,3,1,1,,,,,,,1,K20035
M00990,4,1,1,,,,,,,1,K20036
M00991,1,1,1,,,,,,,1,K28073
M00991,2,1,1,,,,,,,1,K28060
M00991,2,2,1,,,,,,,1,K28061
M00991,3,1,1,,,,,,,1,K00140
M00992,1,1,1,,,,,,,1,K28069
M00992,2,1,1,,,,,,,1,K28070
M00992,3,1,1,,,,,,,1,K28071
M00992,4,1,1,,,,,,,1,K28060
M00992,5,1,1,,,,,,,1,K00140
M00993,1,1,1,,,,,,,1,K28072
M00993,2,1,1,,,,,,,1,K19745
M00994,1,1,1,,,,,,,1,K00469
M00994,2,1,1,,,,,,,1,K16190
M00994,3,1,1,,,,,,,1,K12447
M00995,1,1,1,,,,,,,1,K00820
M00995,2,1,1,,,,,,,1,K03431
M00995,3,1,1,,,,,,,1,K04042
M00995,4,1,1,,,,,,,1,K00790
M00995,5,1,1,,,,,,,1,K00075
M00996,1,1,1,,,,,,,1,K09001
M00996,2,1,1,,,,,,,1,K22292
M00996,3,1,1,,,,,,,1,K07102
M00996,4,1,1,,,,,,,1,K00992
M00997,1,1,1,,,,,,,1,K00012
M00997,2,1,1,,,,,,,1,K08678
M00997,3,1,1,,,,,,,1,K12448
M00998,1,1,1,,,,,,,1,K12446
M00998,2,1,1,,,,,,,1,K12447
M00999,1,1,1,,,,,,,1,K00012
M00999,2,1,1,,,,,,,1,K08679
M01000,1,1,1,,,,,,,1,K01809
M01000,1,2,1,,,,,,,1,K28465
M01000,1,3,1,,,,,,,1,K15916
M01000,1,4,1,,,,,,,1,K16011
M01000,2,1,1,,,,,,,1,K17497
M01000,2,2,1,,,,,,,1,K01840
M01000,2,3,1,,,,,,,1,K15778
M01000,2,4,1,,,,,,,1,K16881
M01000,3,1,1,,,,,,,1,K00966
M01000,3,2,1,,,,,,,1,K00971
M01000,3,3,1,,,,,,,1,K16011
M01000,3,4,1,,,,,,,1,K16881
M01001,1,1,1,1,1,1,,,,1,K05305
M01001,1,1,1,2,1,1,,,,1,K00976
M01001,1,2,1,,,,,,,1,K25314
M01001,1,3,1,,,,,,,1,K25315
M01002,1,1,1,,,,,,,1,K00820
M01002,2,1,1,,,,,,,1,K28125
M01002,3,1,1,,,,,,,1,K28126
M01002,4,1,1,,,,,,,1,K23144
M01003,1,1,1,,,,,,,1,K00884
M01003,2,1,1,,,,,,,1,K01836
M01003,3,1,1,,,,,,,1,K00972
M01004,1,1,1,,,,,,,1,K01784
M01004,2,1,1,,,,,,,1,K01854
M01004,2,2,1,,,,,,,1,K28214
M01005,1,1,1,,,,,,,1,K13015
M01005,2,1,1,,,,,,,1,K27853
M01006,1,1,1,,,,,,,1,K01809
M01006,1,2,1,,,,,,,1,K28465
M01006,1,3,1,,,,,,,1,K15916
M01006,1,4,1,,,,,,,1,K16011
M01006,2,1,1,,,,,,,1,K01840
M01006,2,2,1,,,,,,,1,K15778
M01006,2,3,1,,,,,,,1,K16881
M01006,3,1,1,,,,,,,1,K00966
M01006,3,2,1,,,,,,,1,K00971
M01006,3,3,1,,,,,,,1,K16011
M01006,3,4,1,,,,,,,1,K16881
M01006,4,1,1,,,,,,,1,K01711
M01006,5,1,1,,,,,,,1,K13010
M01007,1,1,1,,,,,,,1,K15894
M01007,2,1,1,,,,,,,1,K15895
M01007,3,1,1,,,,,,,1,K15896
M01007,4,1,1,,,,,,,1,K15897
M01007,5,1,1,,,,,,,1,K15898
M01007,6,1,1,,,,,,,1,K15899
M01008,1,1,1,,,,,,,1,K24336
M01008,2,1,1,,,,,,,1,K24280
M01008,3,1,1,,,,,,,1,K24281
M01008,4,1,1,,,,,,,1,K24282
M01008,5,1,1,,,,,,,1,K24283
M01008,6,1,1,,,,,,,1,K24284
M01008,7,1,1,,,,,,,1,K24285
M01009,1,1,1,,,,,,,1,K24300
M01009,1,2,1,,,,,,,1,K28372
M01009,2,1,1,,,,,,,1,K24310
M01009,2,2,1,,,,,,,1,K24311
M01010,1,1,1,,,,,,,1,K15912
M01010,2,1,1,,,,,,,1,K15910
M01010,3,1,1,,,,,,,1,K15913
M01011,1,1,1,,,,,,,1,K18429
M01011,2,1,1,,,,,,,1,K18430
M01011,3,1,1,,,,,,,1,K18431
M01012,1,1,1,,,,,,,1,K24336
M01012,2,1,1,,,,,,,1,K24280
M01012,3,1,1,,,,,,,1,K24303
M01012,4,1,1,,,,,,,1,K24304
M01012,5,1,1,,,,,,,1,K24283
M01012,6,1,1,,,,,,,1,K24306
M01012,7,1,1,,,,,,,1,K24307
M01013,1,1,1,,,,,,,1,K10720
M01013,2,1,1,,,,,,,1,K10721
M01013,3,1,1,,,,,,,1,K10722
M01013,4,1,1,,,,,,,1,K10723
M01014,1,1,1,,,,,,,1,K01791
M01014,2,1,1,,,,,,,1,K02472
M01015,1,1,1,,,,,,,1,K00844
M01015,2,1,1,1,1,1,,,,1,K17497
M01015,2,1,1,1,2,1,,,,1,K01840
M01015,2,1,1,1,3,1,,,,1,K15778
M01015,2,1,1,2,1,1,,,,1,K00966
M01015,2,1,1,2,2,1,,,,1,K00971
M01015,2,1,1,2,3,1,,,,1,K16011
M01015,2,2,1,,,,,,,1,K16881
M01016,1,1,1,,,,,,,1,K01711
M01016,2,1,1,,,,,,,1,K02377
M01017,1,1,1,,,,,,,1,K01711
M01017,2,1,1,,,,,,,1,K21131
M01017,3,1,1,,,,,,,1,K21130
M01018,1,1,1,,,,,,,1,K01711
M01018,2,1,1,,,,,,,1,K15856
M01019,1,1,1,,,,,,,1,K01711
M01019,2,1,1,,,,,,,1,K22252
M01020,1,1,1,,,,,,,1,K01711
M01020,2,1,1,,,,,,,1,K13010
M01020,3,1,1,,,,,,,1,K17939
M01021,1,1,1,,,,,,,1,K12450
M01021,2,1,1,,,,,,,1,K12451
M01022,1,1,1,,,,,,,1,K00973
M01022,2,1,1,,,,,,,1,K01710
M01022,3,1,1,,,,,,,1,K01790
M01022,4,1,1,,,,,,,1,K19180
M01022,4,2,1,,,,,,,1,K19652
M01023,1,1,1,,,,,,,1,K00973
M01023,2,1,1,,,,,,,1,K01710
M01023,3,1,1,,,,,,,1,K20679
M01023,4,1,1,,,,,,,1,K20680
M01023,5,1,1,,,,,,,1,K20681
M01024,1,1,1,,,,,,,1,K00973
M01024,2,1,1,,,,,,,1,K01710
M01024,3,1,1,,,,,,,1,K24249
M01024,4,1,1,,,,,,,1,K24250
M01024,5,1,1,,,,,,,1,K24251
M01025,1,1,1,,,,,,,1,K00973
M01025,2,1,1,,,,,,,1,K01710
M01025,3,1,1,,,,,,,1,K02805
M01025,4,1,1,,,,,,,1,K16704
M01026,1,1,1,,,,,,,1,K00973
M01026,2,1,1,,,,,,,1,K01710
M01026,3,1,1,,,,,,,1,K20429
M01026,4,1,1,,,,,,,1,K21379
M01027,1,1,1,,,,,,,1,K00973
M01027,2,1,1,,,,,,,1,K01710
M01027,3,1,1,,,,,,,1,K13306
M01027,4,1,1,,,,,,,1,K20678
M01028,1,1,1,,,,,,,1,K03271
M01028,2,1,1,,,,,,,1,K07031
M01028,3,1,1,,,,,,,1,K03273
M01028,4,1,1,,,,,,,1,K15669
M01029,1,1,1,,,,,,,1,K00978
M01029,2,1,1,,,,,,,1,K01709
M01029,3,1,1,,,,,,,1,K12452
M01029,3,1,2,,,,,,,1,K00523
M01029,4,1,1,,,,,,,1,K12453
M01029,5,1,1,,,,,,,1,K12454
M01030,1,1,1,,,,,,,1,K00978
M01030,2,1,1,,,,,,,1,K01709
M01030,3,1,1,,,,,,,1,K12452
M01030,3,1,2,,,,,,,1,K00523
M01030,4,1,1,,,,,,,1,K12455
M01030,4,2,1,,,,,,,1,K19632
M01031,1,1,1,,,,,,,1,K00978
M01031,2,1,1,,,,,,,1,K01709
M01031,3,1,1,,,,,,,1,K12452
M01031,3,1,2,,,,,,,1,K00523
M01031,4,1,1,,,,,,,1,K15857
M01031,5,1,1,,,,,,,1,K15858
M01032,1,1,1,,,,,,,1,K24300
M01032,2,1,1,,,,,,,1,K24312
M01033,1,1,1,,,,,,,1,K24300
M01033,2,1,1,,,,,,,1,K25626
M01033,3,1,1,,,,,,,1,K27969
M01034,1,1,1,,,,,,,1,K01711
M01034,2,1,1,,,,,,,1,K13010
M01034,3,1,1,,,,,,,1,K00607
M01035,1,1,1,,,,,,,1,K13015
M01035,1,2,1,,,,,,,1,K02474
M01035,2,1,1,,,,,,,1,K13016
M01035,2,2,1,,,,,,,1,K13020
M01035,3,1,1,,,,,,,1,K13017
M01035,4,1,1,,,,,,,1,K13018
M01035,5,1,1,,,,,,,1,K13019
M01036,1,1,1,,,,,,,1,K02474
M01036,1,2,1,,,,,,,1,K22926
M01036,2,1,1,,,,,,,1,K22925
M01036,2,2,1,,,,,,,1,K02473
M01037,1,1,1,,,,,,,1,K24300
M01037,2,1,1,,,,,,,1,K25626
M01037,2,2,1,,,,,,,1,K26217
M01038,1,1,1,,,,,,,1,K10208
M01038,2,1,1,,,,,,,1,K10209
M01038,3,1,1,,,,,,,1,K10210
M01038,4,1,1,,,,,,,1,K25072
M01038,5,1,1,,,,,,,1,K10211
M01038,6,1,1,,,,,,,1,K10212
M01039,1,1,1,,,,,,,1,K09844
M01039,2,1,1,,,,,,,1,K09845
M01039,3,1,1,,,,,,,1,K09846
M01040,1,1,1,,,,,,,1,K06444
M01040,2,1,1,,,,,,,1,K06443
M01040,3,1,1,,,,,,,1,K15747
M01040,3,2,1,,,,,,,1,K15746
M01040,4,1,1,,,,,,,1,K09837
M01041,1,1,1,,,,,,,1,K20616
M01041,2,1,1,,,,,,,1,K20611
M01041,3,1,1,,,,,,,1,K08977
M01042,1,1,1,,,,,,,1,K15745
M01042,2,1,1,,,,,,,1,K17841
M01042,3,1,1,,,,,,,1,K17842
M01042,4,1,1,,,,,,,1,K17819
M01043,1,1,1,,,,,,,1,K06443
M01043,2,1,1,,,,,,,1,K09844
M01043,3,1,1,,,,,,,1,K25073
M01043,4,1,1,,,,,,,1,K09846
M01043,5,1,1,,,,,,,1,K25074
M01044,1,1,1,1,1,1,,,,1,K09836
M01044,1,1,1,2,1,1,,,,1,K15746
M01044,1,2,1,,,,,,,1,K23037
M01045,1,1,1,,,,,,,1,K06443
M01045,1,2,1,,,,,,,1,K22502
M01045,1,3,1,,,,,,,1,K14605
M01045,1,4,1,,,,,,,1,K14606
M01045,2,1,1,,,,,,,1,K02294
M01045,2,2,1,,,,,,,1,K15747
M01045,2,3,1,,,,,,,1,K15746
M01045,2,4,1,,,,,,,1,K22492
M01046,1,1,1,,,,,,,1,K09839
M01046,2,1,1,,,,,,,1,K09838
M01047,1,1,1,,,,,,,1,K21013
M01047,2,1,1,,,,,,,1,K15890
M01047,3,1,1,,,,,,,1,K00128
M01047,4,1,1,,,,,,,1,K10718
M01047,5,1,1,,,,,,,1,K14937
